row_num,gene_id,ensembl_gene_id,gene_symbol,entrez_id
5555,10470,"ENSG00000124356","STAMBP",10617
5556,34866,"ENSG00000124357","NAGK",55577
5557,58891,"ENSG00000124370","MCEE",84693
5558,125373,"ENSG00000124374","PAIP2B",400961
5559,10859,"ENSG00000124380","SNRNP27",11017
5560,10053,"ENSG00000124383","MPHOSPH10",10199
5561,26934,"ENSG00000124391","IL17C",27189
5562,,"ENSG00000124399","AC110799.1",
5563,10249,"ENSG00000124406","ATP8A1",10396
5564,23081,"ENSG00000124422","USP22",23326
5565,55785,"ENSG00000124429","POF1B",79983
5566,40945,"ENSG00000124440","HIF3A",64344
5567,55016,"ENSG00000124444","ZNF576",79177
5568,35549,"ENSG00000124449","IRGC",56269
5569,,"ENSG00000124455","AC006276.2",
5570,7553,"ENSG00000124459","ZNF45",7596
5571,26821,"ENSG00000124466","LYPD3",27076
5572,133696,"ENSG00000124467","PSG8",440533
5573,1080,"ENSG00000124469","CEACAM8",1088
5574,4667,"ENSG00000124479","NDP",4693
5575,8187,"ENSG00000124486","USP9X",8239
5576,7137,"ENSG00000124490","CRISP2",7180
5577,2147,"ENSG00000124491","F13A1",2162
5578,2897,"ENSG00000124493","GRM4",2914
5579,35098,"ENSG00000124496","TRERF1",55809
5580,29726,"ENSG00000124507","PACSIN1",29993
5581,10238,"ENSG00000124508","BTN2A2",10385
5582,23163,"ENSG00000124523","SIRT5",23408
5583,8308,"ENSG00000124529","HIST1H4B",8366
5584,36654,"ENSG00000124532","MRS2",57380
5585,36176,"ENSG00000124535","WRNIP1",56897
5586,59682,"ENSG00000124541","C6orf153",88745
5587,,"ENSG00000124549","BTN2A3",
5588,692,"ENSG00000124557","BTN1A1",696
5589,6591,"ENSG00000124562","SNRPC",6631
5590,10628,"ENSG00000124564","SLC17A3",10786
5591,6532,"ENSG00000124568","SLC17A1",6568
5592,5237,"ENSG00000124570","SERPINB6",5269
5593,36783,"ENSG00000124571","XPO5",57510
5594,59781,"ENSG00000124574","ABCC10",89845
5595,2990,"ENSG00000124575","HIST1H1D",3007
5596,8311,"ENSG00000124578","HIST1H4G",8369
5597,5158,"ENSG00000124587","PEX6",5190
5598,4804,"ENSG00000124588","NQO2",4835
5599,29697,"ENSG00000124593","PRICKLE4",29964
5600,85756,"ENSG00000124596","C6orf130",221443
5601,85864,"ENSG00000124602","UNC5CL",222643
5602,36778,"ENSG00000124608","AARS2",57505
5603,3007,"ENSG00000124610","HIST1H1A",3024
5604,110198,"ENSG00000124613","ZNF391",346157
5605,6171,"ENSG00000124614","RPS10",6204
5606,4311,"ENSG00000124615","MOCS1",4337
5607,8870,"ENSG00000124635","HIST1H2BJ",8970
5608,9337,"ENSG00000124641","MED20",9477
5609,25961,"ENSG00000124657","OR4D1",26212
5610,6863,"ENSG00000124659","TBCC",6903
5611,25552,"ENSG00000124664","SPDEF",25803
5612,6914,"ENSG00000124678","TCP11",6954
5613,9445,"ENSG00000124688","MAD2L1BP",9587
5614,8300,"ENSG00000124693","HIST1H3B",8358
5615,10772,"ENSG00000124701","APOBEC2",10930
5616,77739,"ENSG00000124702","KLHDC3",116138
5617,26977,"ENSG00000124713","GNMT",27232
5618,1757,"ENSG00000124721","DNAH8",1769
5619,33502,"ENSG00000124731","TREM1",54210
5620,4176,"ENSG00000124733","MEA1",4201
5621,125545,"ENSG00000124743","KLHL31",401265
5622,57280,"ENSG00000124749","COL21A1",81578
5623,1020,"ENSG00000124762","CDKN1A",1026
5624,6619,"ENSG00000124766","SOX4",6659
5625,2722,"ENSG00000124767","GLO1",2739
5626,36972,"ENSG00000124772","CPNE5",57699
5627,59760,"ENSG00000124780","KCNK17",89822
5628,6206,"ENSG00000124782","RREB1",6239
5629,6705,"ENSG00000124783","SSR1",6745
5630,57974,"ENSG00000124784","RIOK1",83732
5631,30780,"ENSG00000124785","NRN1",51299
5632,30483,"ENSG00000124786","SLC35B3",51000
5633,10641,"ENSG00000124787","RPP40",10799
5634,6276,"ENSG00000124788","ATXN1",6310
5635,9828,"ENSG00000124789","NUP153",9972
5636,7867,"ENSG00000124795","DEK",7913
5637,9380,"ENSG00000124802","EEF1E1",9521
5638,164,"ENSG00000124812","CRISP1",167
5639,856,"ENSG00000124813","RUNX2",860
5640,85746,"ENSG00000124818","OPN5",221391
5641,9121,"ENSG00000124827","GCM2",9247
5642,9084,"ENSG00000124831","LRRFIP1",9208
5643,40886,"ENSG00000124839","RAB17",64284
5644,6336,"ENSG00000124875","CXCL6",6372
5645,2054,"ENSG00000124882","EREG",2069
5646,58962,"ENSG00000124900","SPRYD5",84767
5647,,"ENSG00000124915","AP002380.3",
5648,741,"ENSG00000124920","C11orf9",745
5649,10500,"ENSG00000124935","SCGB1D2",10647
5650,4221,"ENSG00000124939","SCGB2A1",4246
5651,54866,"ENSG00000124942","AHNAK",79026
5652,35119,"ENSG00000125037","TMEM111",55831
5653,30548,"ENSG00000125046","C3orf32",51066
5654,7428,"ENSG00000125084","WNT1",7471
5655,33727,"ENSG00000125089","SH3TC1",54436
5656,22774,"ENSG00000125107","CNOT1",23019
5657,25980,"ENSG00000125122","LRRC29",26231
5658,580,"ENSG00000125124","BBS2",583
5659,4469,"ENSG00000125144","MT1G",4495
5660,4476,"ENSG00000125148","MT2A",4502
5661,56063,"ENSG00000125149","C16orf70",80262
5662,2789,"ENSG00000125166","GOT2",2806
5663,35004,"ENSG00000125170","DOK4",55715
5664,9141,"ENSG00000125207","PIWIL1",9271
5665,2824,"ENSG00000125245","GPR18",2841
5666,82587,"ENSG00000125246","CLYBL",171425
5667,59089,"ENSG00000125247","TMTC4",84899
5668,5879,"ENSG00000125249","RAP2A",5911
5669,6519,"ENSG00000125255","SLC10A2",6555
5670,10111,"ENSG00000125257","ABCC4",10257
5671,1935,"ENSG00000125266","EFNB2",1948
5672,11007,"ENSG00000125285","SOX21",11166
5673,9240,"ENSG00000125304","TM9SF2",9375
5674,54835,"ENSG00000125319","C17orf53",78995
5675,3809,"ENSG00000125337","KIF25",3834
5676,3634,"ENSG00000125347","IRF1",3659
5677,41627,"ENSG00000125351","UPF3B",65109
5678,7693,"ENSG00000125352","RNF113A",7737
5679,22912,"ENSG00000125354","SEPT6",23157
5680,34315,"ENSG00000125355","FAM70A",55026
5681,4668,"ENSG00000125356","NDUFA1",4694
5682,262,"ENSG00000125363","AMELX",265
5683,26854,"ENSG00000125375","ATP5S",27109
5684,648,"ENSG00000125378","BMP4",652
5685,5700,"ENSG00000125384","PTGER2",5732
5686,8537,"ENSG00000125386","C4orf8",8603
5687,2851,"ENSG00000125388","GRK4",2868
5688,6622,"ENSG00000125398","SOX9",6662
5689,41116,"ENSG00000125409","TEKT3",64518
5690,4596,"ENSG00000125414","MYH2",4622
5691,9809,"ENSG00000125430","HS3ST3B1",9953
5692,124776,"ENSG00000125434","SLC25A35",399512
5693,30563,"ENSG00000125445","MRPS7",51081
5694,22918,"ENSG00000125447","GGA3",23163
5695,55440,"ENSG00000125449","ARMC7",79637
5696,55704,"ENSG00000125450","NUP85",79902
5697,37847,"ENSG00000125454","SLC25A19",60386
5698,36683,"ENSG00000125457","MIF4GD",57409
5699,29824,"ENSG00000125458","NT5C",30833
5700,34443,"ENSG00000125459","MSTO1",55154
5701,10338,"ENSG00000125462","C1orf61",10485
5702,7227,"ENSG00000125482","TTF1",7270
5703,9195,"ENSG00000125484","GTF3C4",9329
5704,41367,"ENSG00000125485","DDX31",64794
5705,36030,"ENSG00000125492","BARHL1",56751
5706,3777,"ENSG00000125498","KIR2DL1",3802
5707,34065,"ENSG00000125503","LENG3",54776
5708,54982,"ENSG00000125505","LENG4",79143
5709,6685,"ENSG00000125508","SRMS",6725
5710,4955,"ENSG00000125510","OPRL1",4987
5711,36010,"ENSG00000125520","SLC2A4RG",56731
5712,2815,"ENSG00000125522","NPBWR2",2832
5713,54865,"ENSG00000125531","C20orf195",79025
5714,79285,"ENSG00000125533","BHLHE23",128408
5715,54983,"ENSG00000125534","PPDPF",79144
5716,3528,"ENSG00000125538","IL1B",3553
5717,5310,"ENSG00000125551","PLGLB2",5342
5718,26923,"ENSG00000125571","IL1F7",27178
5719,58479,"ENSG00000125611","CHCHD5",84269
5720,7803,"ENSG00000125618","PAX8",7849
5721,30623,"ENSG00000125629","INSIG2",51141
5722,58383,"ENSG00000125630","POLR1B",84172
5723,33811,"ENSG00000125633","CCDC93",54520
5724,23304,"ENSG00000125637","PSD4",23550
5725,54924,"ENSG00000125648","SLC25A23",79085
5726,5591,"ENSG00000125650","PSPN",5623
5727,2945,"ENSG00000125651","GTF2F1",2962
5728,58476,"ENSG00000125652","ALKBH7",84266
5729,8141,"ENSG00000125656","CLPP",8192
5730,8673,"ENSG00000125657","TNFSF9",8744
5731,2875,"ENSG00000125675","GRIA3",2892
5732,36463,"ENSG00000125676","THOC2",57187
5733,5437,"ENSG00000125686","MED1",5469
5734,9214,"ENSG00000125691","RPL23",9349
5735,60168,"ENSG00000125695","STRADA",92335
5736,59128,"ENSG00000125703","ATG4C",84938
5737,965,"ENSG00000125726","CD70",970
5738,714,"ENSG00000125730","C3",718
5739,9900,"ENSG00000125731","SH2D3A",10045
5740,9188,"ENSG00000125733","TRIP10",9322
5741,36206,"ENSG00000125734","GPR108",56927
5742,8669,"ENSG00000125735","TNFSF14",8740
5743,2338,"ENSG00000125740","FOSB",2354
5744,56008,"ENSG00000125741","OPA3",80207
5745,6593,"ENSG00000125743","SNRPD2",6633
5746,6220,"ENSG00000125744","RTN2",6253
5747,23890,"ENSG00000125746","EML2",24139
5748,7365,"ENSG00000125753","VASP",7408
5749,8138,"ENSG00000125755","SYMPK",8189
5750,35541,"ENSG00000125772","RP5-1022P6.1",56261
5751,26856,"ENSG00000125775","SDCBP2",27111
5752,55827,"ENSG00000125779","PANK2",80025
5753,7011,"ENSG00000125780","TGM3",7053
5754,2780,"ENSG00000125787","GNRH2",2797
5755,57305,"ENSG00000125788","DEFB126",81623
5756,3150,"ENSG00000125798","FOXA2",3170
5757,,"ENSG00000125804","C20orf91",
5758,22674,"ENSG00000125810","CD93",22918
5759,41013,"ENSG00000125812","GZF1",64412
5760,5043,"ENSG00000125813","PAX1",5075
5761,40551,"ENSG00000125814","NAPB",63908
5762,9902,"ENSG00000125815","CST8",10047
5763,151160,"ENSG00000125816","NKX2-4",644524
5764,1052,"ENSG00000125817","CENPB",1059
5765,9351,"ENSG00000125818","PSMF1",9491
5766,4790,"ENSG00000125820","NKX2-2",4821
5767,60205,"ENSG00000125821","DTD1",92675
5768,79333,"ENSG00000125823","CSTL1",128817
5769,10469,"ENSG00000125826","RBCK1",10616
5770,35535,"ENSG00000125827","TMX4",56255
5771,80196,"ENSG00000125831","CST11",140880
5772,80214,"ENSG00000125834","STK35",140901
5773,6588,"ENSG00000125835","SNRPB",6628
5774,55825,"ENSG00000125841","NRSN2",80023
5775,34606,"ENSG00000125843","C20orf29",55317
5776,6205,"ENSG00000125844","RRBP1",6238
5777,646,"ENSG00000125845","BMP2",650
5778,7648,"ENSG00000125846","ZNF133",7692
5779,23520,"ENSG00000125848","FLRT3",23767
5780,37309,"ENSG00000125850","OVOL2",58495
5781,5094,"ENSG00000125851","PCSK2",5126
5782,40729,"ENSG00000125861","GFRA4",64096
5783,8144,"ENSG00000125863","MKKS",8195
5784,628,"ENSG00000125864","BFSP1",631
5785,10876,"ENSG00000125868","DSTN",11034
5786,23892,"ENSG00000125869","C20orf103",24141
5787,6589,"ENSG00000125870","SNRPB2",6629
5788,60204,"ENSG00000125871","C20orf72",92667
5789,81631,"ENSG00000125872","LRRN4",164312
5790,79311,"ENSG00000125875","TBC1D20",128637
5791,3679,"ENSG00000125877","ITPA",3704
5792,6899,"ENSG00000125878","TCF15",6939
5793,36193,"ENSG00000125879","OTOR",56914
5794,58716,"ENSG00000125885","MCM8",84515
5795,80163,"ENSG00000125888","BANF2",140836
5796,34610,"ENSG00000125895","C20orf46",55321
5797,57784,"ENSG00000125898","FAM110A",83541
5798,,"ENSG00000125899","C20orf187",
5799,79314,"ENSG00000125900","SIRPD",128646
5800,41473,"ENSG00000125901","MRPS26",64949
5801,80197,"ENSG00000125903","DEFB129",140881
5802,8629,"ENSG00000125910","S1PR4",8698
5803,36205,"ENSG00000125912","NCLN",56926
5804,4409,"ENSG00000125931","CITED1",4435
5805,10090,"ENSG00000125944","HNRNPR",10236
5806,56589,"ENSG00000125945","ZNF436",80818
5807,4124,"ENSG00000125952","MAX",4149
5808,157124397,"ENSG00000125954","FNTB",100529261
5809,41423,"ENSG00000125962","ARMCX5",64860
5810,8149,"ENSG00000125965","GDF5",8200
5811,10735,"ENSG00000125966","MMP24",10893
5812,40584,"ENSG00000125967","NECAB3",63941
5813,3377,"ENSG00000125968","ID1",3397
5814,22669,"ENSG00000125970","RALY",22913
5815,57900,"ENSG00000125971","DYNLRB1",83658
5816,80192,"ENSG00000125975","C20orf173",140873
5817,8815,"ENSG00000125977","EIF2S2",8894
5818,31094,"ENSG00000125991","ERGIC3",51614
5819,80152,"ENSG00000125995","ROMO1",140823
5820,79350,"ENSG00000125998","FAM83C",128876
5821,60217,"ENSG00000125999","C20orf114",92747
5822,11030,"ENSG00000126001","CEP250",11190
5823,5294,"ENSG00000126003","PLAGL2",5326
5824,2908,"ENSG00000126010","GRPR",2925
5825,8190,"ENSG00000126012","KDM5C",8242
5826,81204,"ENSG00000126016","AMOT",154796
5827,10912,"ENSG00000126062","TMEM115",11070
5828,5658,"ENSG00000126067","PSMB2",5690
5829,82977,"ENSG00000126070","EIF2C3",192669
5830,7346,"ENSG00000126088","UROD",7389
5831,6451,"ENSG00000126091","ST3GAL3",6487
5832,55442,"ENSG00000126106","TMEM53",79639
5833,55457,"ENSG00000126107","HECTD3",79654
5834,3806,"ENSG00000126214","C14orf153",3831
5835,7474,"ENSG00000126215","XRCC3",7517
5836,10279,"ENSG00000126216","TUBGCP3",10426
5837,23018,"ENSG00000126217","MCF2L",23263
5838,2144,"ENSG00000126218","F10",2159
5839,35084,"ENSG00000126226","PCID2",55795
5840,8781,"ENSG00000126231","PROZ",8858
5841,36428,"ENSG00000126233","SLURP1",57152
5842,55226,"ENSG00000126243","LRFN3",79414
5843,55516,"ENSG00000126246","TMEM149",79713
5844,822,"ENSG00000126247","CAPNS1",826
5845,58516,"ENSG00000126249","PDCD2L",84306
5846,,"ENSG00000126251","FFAR3",
5847,55010,"ENSG00000126254","RBM42",79171
5848,58274,"ENSG00000126259","KIRREL2",84063
5849,9909,"ENSG00000126261","UBA2",10054
5850,2850,"ENSG00000126262","FFAR2",2867
5851,10712,"ENSG00000126264","HCST",10870
5852,2847,"ENSG00000126266","FFAR1",2864
5853,1331,"ENSG00000126267","COX6B1",1340
5854,8620,"ENSG00000126337","KRT36",8689
5855,7024,"ENSG00000126351","THRA",7067
5856,1227,"ENSG00000126353","CCR7",1236
5857,9430,"ENSG00000126368","NR1D1",9572
5858,58020,"ENSG00000126391","FRMD8",83786
5859,25573,"ENSG00000126432","PRDX5",25824
5860,57838,"ENSG00000126453","BCL2L12",83596
5861,3636,"ENSG00000126456","IRF3",3661
5862,3256,"ENSG00000126457","PRMT1",3276
5863,6204,"ENSG00000126458","RRAS",6237
5864,5607,"ENSG00000126460","PRRG2",5639
5865,37320,"ENSG00000126461","SCAF1",58506
5866,36752,"ENSG00000126464","PRR12",57479
5867,37846,"ENSG00000126467","TSKS",60385
5868,23522,"ENSG00000126500","FLRT1",23769
5869,432,"ENSG00000126522","ASL",435
5870,30601,"ENSG00000126524","SBDS",51119
5871,,"ENSG00000126542","PTPN20C",
5872,1435,"ENSG00000126545","CSN1S1",1446
5873,6739,"ENSG00000126549","STATH",6779
5874,3326,"ENSG00000126550","HTN1",3346
5875,6736,"ENSG00000126561","STAT5A",6776
5876,41767,"ENSG00000126562","WNK4",65266
5877,8609,"ENSG00000126581","BECN1",8678
5878,5550,"ENSG00000126583","PRKCG",5582
5879,9986,"ENSG00000126602","TRAP1",10131
5880,58860,"ENSG00000126603","GLIS2",84662
5881,58292,"ENSG00000126653","CCDC55",84081
5882,,"ENSG00000126657","PPY2",
5883,22582,"ENSG00000126698","DNAJC8",22826
5884,26990,"ENSG00000126705","AHDC1",27245
5885,2521,"ENSG00000126709","IFI6",2537
5886,78450,"ENSG00000126733","DACH2",117154
5887,82220,"ENSG00000126746","ZNF384",171017
5888,,"ENSG00000126749","EMG1",
5889,6716,"ENSG00000126752","SSX1",6756
5890,8351,"ENSG00000126756","UXT",8409
5891,5167,"ENSG00000126759","CFP",5199
5892,1987,"ENSG00000126767","ELK1",2002
5893,10099,"ENSG00000126768","TIMM17B",10245
5894,41028,"ENSG00000126773","C14orf135",64430
5895,22619,"ENSG00000126775","KIAA0831",22863
5896,3870,"ENSG00000126777","KTN1",3895
5897,6459,"ENSG00000126778","SIX1",6495
5898,36655,"ENSG00000126785","RHOJ",57381
5899,9643,"ENSG00000126787","DLGAP5",9787
5900,76616,"ENSG00000126790","C14orf149",112849
5901,3286,"ENSG00000126803","HSPA2",3306
5902,22646,"ENSG00000126804","ZBTB1",22890
5903,36843,"ENSG00000126814","TRMT5",57570
5904,57246,"ENSG00000126821","SGPP1",81537
5905,25779,"ENSG00000126822","PLEKHG3",26030
5906,5826,"ENSG00000126838","PZP",5858
5907,10946,"ENSG00000126856","PRDM7",11105
5908,34577,"ENSG00000126858","RHOT1",55288
5909,2108,"ENSG00000126860","EVI2A",2123
5910,4942,"ENSG00000126861","OMG",4974
5911,34401,"ENSG00000126870","WDR60",55112
5912,57786,"ENSG00000126878","AIF1L",83543
5913,94850,"ENSG00000126882","FAM78A",286336
5914,7973,"ENSG00000126883","NUP214",8021
5915,29839,"ENSG00000126890","CTAG2",30848
5916,551,"ENSG00000126895","AVPR2",554
5917,8220,"ENSG00000126903","SLC10A3",8273
5918,5573,"ENSG00000126934","MAP2K2",5605
5919,3168,"ENSG00000126945","HNRNPH2",3188
5920,30790,"ENSG00000126947","ARMCX1",51309
5921,37777,"ENSG00000126950","TMEM35",59353
5922,35283,"ENSG00000126952","NXF5",55998
5923,1666,"ENSG00000126953","TIMM8A",1678
5924,35193,"ENSG00000126970","ZC4H2",55906
5925,817,"ENSG00000127022","CANX",821
5926,34262,"ENSG00000127054","CPSF3L",54973
5927,5971,"ENSG00000127074","RGS13",6003
5928,41342,"ENSG00000127080","IPPK",64768
5929,57986,"ENSG00000127081","ZNF484",83744
5930,4927,"ENSG00000127083","OMD",4958
5931,59782,"ENSG00000127084","FGD3",89846
5932,37693,"ENSG00000127124","HIVEP3",59269
5933,55520,"ENSG00000127125","PPCS",79717
5934,1894,"ENSG00000127129","EDN2",1907
5935,41443,"ENSG00000127152","BCL11B",64919
5936,1341,"ENSG00000127184","COX7C",1350
5937,7143,"ENSG00000127191","TRAF2",7186
5938,55378,"ENSG00000127220","ABHD8",79575
5939,,"ENSG00000127226","MPV17L2",
5940,5616,"ENSG00000127241","MASP1",5648
5941,58449,"ENSG00000127249","ATP13A4",84239
5942,36388,"ENSG00000127252","HRASLS",57110
5943,60222,"ENSG00000127311","HELB",92797
5944,5876,"ENSG00000127314","RAP1B",5908
5945,30106,"ENSG00000127318","IL22",50616
5946,7060,"ENSG00000127324","TSPAN8",7103
5947,80370,"ENSG00000127325","BEST3",144453
5948,78472,"ENSG00000127328","RAB3IP",117177
5949,5755,"ENSG00000127329","PTPRB",5787
5950,8384,"ENSG00000127334","DYRK2",8445
5951,8038,"ENSG00000127337","YEATS4",8089
5952,,"ENSG00000127359","KIAA1147",
5953,30318,"ENSG00000127362","TAS2R3",50831
5954,30319,"ENSG00000127364","TAS2R4",50832
5955,33720,"ENSG00000127366","TAS2R5",54429
5956,81227,"ENSG00000127377","CRYGN",155051
5957,41842,"ENSG00000127399","LRRC61",65999
5958,35582,"ENSG00000127412","TRPV5",56302
5959,3405,"ENSG00000127415","IDUA",3425
5960,33139,"ENSG00000127418","FGFRL1",53834
5961,58496,"ENSG00000127419","TMEM175",84286
5962,54840,"ENSG00000127423","C1orf135",79000
5963,5268,"ENSG00000127445","PIN1",5300
5964,34139,"ENSG00000127452","FBXL12",54850
5965,22820,"ENSG00000127463","KIAA0090",23065
5966,5290,"ENSG00000127472","PLA2G5",5322
5967,23107,"ENSG00000127481","UBR4",23352
5968,30296,"ENSG00000127483","HP1BP3",50809
5969,29808,"ENSG00000127507","EMR2",30817
5970,23064,"ENSG00000127511","SIN3B",23309
5971,124046,"ENSG00000127515","OR7A10",390892
5972,55741,"ENSG00000127526","SLC35E1",79939
5973,37327,"ENSG00000127527","EPS15L1",58513
5974,10218,"ENSG00000127528","KLF2",10365
5975,26405,"ENSG00000127529","OR7C2",26658
5976,26411,"ENSG00000127530","OR7C1",26664
5977,8892,"ENSG00000127533","F2RL3",9002
5978,10817,"ENSG00000127540","UQCR",10975
5979,2655,"ENSG00000127554","GFER",2671
5980,9020,"ENSG00000127561","SYNGR3",9143
5981,8965,"ENSG00000127564","PKMYT1",9088
5982,78461,"ENSG00000127578","WFIKKN1",117166
5983,58429,"ENSG00000127580","WDR24",84219
5984,80513,"ENSG00000127585","FBXL16",146330
5985,40565,"ENSG00000127586","CHTF18",63922
5986,31244,"ENSG00000127588","GNG13",51764
5987,,"ENSG00000127589","AF146191.1",
5988,23254,"ENSG00000127603","MACF1",23499
5989,6558,"ENSG00000127616","SMARCA4",6597
5990,22785,"ENSG00000127663","KDM4B",23030
5991,80674,"ENSG00000127666","TICAM1",148022
5992,8088,"ENSG00000127688","GAN",8139
5993,58401,"ENSG00000127720","C12orf26",84190
5994,26935,"ENSG00000127743","IL17B",27190
5995,57704,"ENSG00000127774","TMEM93",83460
5996,8330,"ENSG00000127780","OR1E2",8388
5997,54906,"ENSG00000127804","METT10D",79066
5998,7234,"ENSG00000127824","TUBA1",7277
5999,7386,"ENSG00000127831","VIL1",7429
6000,11,"ENSG00000127837","AAMP",14
6001,25702,"ENSG00000127838","PNKD",25953
6002,34793,"ENSG00000127863","TNFRSF19",55504
6003,6017,"ENSG00000127870","RNF6",6049
6004,1880,"ENSG00000127884","ECHS1",1892
6005,59922,"ENSG00000127903","ZNF835",90485
6006,9997,"ENSG00000127914","AKAP9",10142
6007,2774,"ENSG00000127920","GNG11",2791
6008,7933,"ENSG00000127922","SHFM1",7979
6009,2775,"ENSG00000127928","GNGT1",2792
6010,3074,"ENSG00000127946","HIP1",3092
6011,5750,"ENSG00000127947","PTPN12",5782
6012,5415,"ENSG00000127948","POR",5447
6013,10717,"ENSG00000127951","FGL2",10875
6014,31137,"ENSG00000127952","STYXL1",51657
6015,55492,"ENSG00000127954","STEAP4",79689
6016,2753,"ENSG00000127955","GNAI1",2770
6017,,"ENSG00000127957","PMS2L3",
6018,5157,"ENSG00000127980","PEX1",5189
6019,7932,"ENSG00000127989","MTERF",7978
6020,8831,"ENSG00000127990","SGCE",8910
6021,58271,"ENSG00000127993","C7orf64",84060
6022,41445,"ENSG00000127995","CASD1",64921
6023,81581,"ENSG00000128000","ZNF780B",163131
6024,36895,"ENSG00000128011","LRFN1",57622
6025,7495,"ENSG00000128016","ZFP36",7538
6026,55447,"ENSG00000128039","SRD5A3",79644
6027,6651,"ENSG00000128040","SPINK2",6691
6028,41840,"ENSG00000128045","RASL11B",65997
6029,10459,"ENSG00000128050","PAICS",10606
6030,3766,"ENSG00000128052","KDR",3791
6031,5439,"ENSG00000128059","PPAT",5471
6032,59548,"ENSG00000128159","TUBGCP6",85378
6033,55726,"ENSG00000128165","ADM2",79924
6034,59529,"ENSG00000128185","DGCR6L",85359
6035,33778,"ENSG00000128191","DGCR8",54487
6036,36444,"ENSG00000128203","ASPHD2",57168
6037,29537,"ENSG00000128218","VPREB3",29802
6038,23506,"ENSG00000128228","SDF2L1",23753
6039,9373,"ENSG00000128242","GAL3ST1",9514
6040,7490,"ENSG00000128245","YWHAH",7533
6041,5956,"ENSG00000128250","RFPL1",5988
6042,10581,"ENSG00000128253","RFPL2",10739
6043,25524,"ENSG00000128254","C22orf24",25775
6044,2764,"ENSG00000128266","GNAZ",2781
6045,4223,"ENSG00000128268","MGAT3",4248
6046,132,"ENSG00000128271","ADORA2A",135
6047,465,"ENSG00000128272","ATF4",468
6048,,"ENSG00000128274","A4GALT",
6049,10580,"ENSG00000128276","RFPL3",10738
6050,10976,"ENSG00000128283","CDC42EP1",11135
6051,56604,"ENSG00000128284","APOL3",80833
6052,2830,"ENSG00000128285","MCHR1",2847
6053,8398,"ENSG00000128294","TPST2",8459
